Type,ID,Dir,ANode,BNode,Floor,Right,Grade,StartTime,EndTime,Gridw
1,489,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,490,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,491,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,492,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,493,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,494,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,495,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,496,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,497,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,501,0,427,0,2.000000,0,1.000000,1876880,0,0.250000
2,502,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,503,0,429,0,2.000000,0,1.000000,1876880,0,0.250000
2,504,0,426,0,2.000000,0,1.000000,1876880,0,0.250000
2,505,0,427,0,2.000000,0,1.000000,1876880,0,0.250000
2,506,0,430,0,2.000000,0,1.000000,1876880,0,0.250000
2,508,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,509,0,426,0,2.000000,0,1.000000,1876880,0,0.250000
2,510,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,511,0,431,0,2.000000,0,1.000000,1876880,0,0.250000
2,513,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,514,0,432,0,2.000000,0,1.000000,1876880,0,0.250000
2,515,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,516,0,466,0,2.000000,0,1.000000,1876880,0,0.250000
2,517,0,466,0,2.000000,0,1.000000,1876880,0,0.250000
2,518,0,446,0,2.000000,0,1.000000,1876880,0,0.250000
2,519,0,445,0,2.000000,0,1.000000,1876880,0,0.250000
2,520,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,521,0,457,0,2.000000,0,1.000000,1876880,0,0.250000
2,522,0,456,0,2.000000,0,1.000000,1876880,0,0.250000
2,523,0,459,0,2.000000,0,1.000000,1876880,0,0.250000
2,524,0,458,0,2.000000,0,1.000000,1876880,0,0.250000
2,525,0,461,0,2.000000,0,1.000000,1876880,0,0.250000
2,526,0,455,0,2.000000,0,1.000000,1876880,0,0.250000
2,527,0,462,0,2.000000,0,1.000000,1876880,0,0.250000
2,528,0,444,0,2.000000,0,1.000000,1876880,0,0.250000
2,529,0,442,0,2.000000,0,1.000000,1876880,0,0.250000
2,530,0,439,0,2.000000,0,1.000000,1876880,0,0.250000
2,531,0,433,0,2.000000,0,1.000000,1876880,0,0.250000
2,532,0,449,0,2.000000,0,1.000000,1876880,0,0.250000
2,533,0,467,0,2.000000,0,1.000000,1876880,0,0.250000
2,534,0,451,0,2.000000,0,1.000000,1876880,0,0.250000
2,535,0,436,0,2.000000,0,1.000000,1876880,0,0.250000
2,536,0,452,0,2.000000,0,1.000000,1876880,0,0.250000
2,537,0,437,0,2.000000,0,1.000000,1876880,0,0.250000
2,538,0,453,0,2.000000,0,1.000000,1876880,0,0.250000
2,539,0,454,0,2.000000,0,1.000000,1876880,0,0.250000
2,540,0,441,0,2.000000,0,1.000000,1876880,0,0.250000
2,541,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,542,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,543,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,544,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,545,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,546,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,547,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,548,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,549,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,550,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,551,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,552,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,553,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,554,0,448,0,2.000000,0,1.000000,1876880,0,0.250000
2,555,0,447,0,2.000000,0,1.000000,1876880,0,0.250000
2,556,0,451,0,2.000000,0,1.000000,1876880,0,0.250000
2,557,0,450,0,2.000000,0,1.000000,1876880,0,0.250000
2,558,0,434,0,2.000000,0,1.000000,1876880,0,0.250000
2,559,0,433,0,2.000000,0,1.000000,1876880,0,0.250000
2,560,0,436,0,2.000000,0,1.000000,1876880,0,0.250000
2,561,0,435,0,2.000000,0,1.000000,1876880,0,0.250000
2,562,0,438,0,2.000000,0,1.000000,1876880,0,0.250000
2,563,0,437,0,2.000000,0,1.000000,1876880,0,0.250000
2,564,0,441,0,2.000000,0,1.000000,1876880,0,0.250000
2,565,0,440,0,2.000000,0,1.000000,1876880,0,0.250000
2,566,0,443,0,2.000000,0,1.000000,1876880,0,0.250000
2,567,0,442,0,2.000000,0,1.000000,1876880,0,0.250000
2,568,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,572,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,575,0,466,0,2.000000,0,1.000000,1876880,0,0.250000
2,576,0,465,0,2.000000,0,1.000000,1876880,0,0.250000
2,577,0,464,0,2.000000,0,1.000000,1876880,0,0.250000
2,578,0,466,0,2.000000,0,1.000000,1876880,0,0.250000
2,579,0,466,0,2.000000,0,1.000000,1876880,0,0.250000
2,580,0,460,0,2.000000,0,1.000000,1876880,0,0.250000
2,581,0,466,0,2.000000,0,1.000000,1876880,0,0.250000
2,582,0,480,0,2.000000,0,1.000000,1876880,0,0.250000
2,583,0,469,0,2.000000,0,1.000000,1876880,0,0.250000
2,584,0,468,0,2.000000,0,1.000000,1876880,0,0.250000
2,585,0,468,0,2.000000,0,1.000000,1876880,0,0.250000
2,586,0,469,0,2.000000,0,1.000000,1876880,0,0.250000
2,592,0,482,0,2.000000,0,1.000000,1876880,0,0.250000
2,593,0,477,0,2.000000,0,1.000000,1876880,0,0.250000
2,594,0,477,0,2.000000,0,1.000000,1876880,0,0.250000
2,595,0,476,0,2.000000,0,1.000000,1876880,0,0.250000
2,596,0,476,0,2.000000,0,1.000000,1876880,0,0.250000
2,597,0,481,0,2.000000,0,1.000000,1876880,0,0.250000
2,598,0,469,0,2.000000,0,1.000000,1876880,0,0.250000
2,599,0,472,0,2.000000,0,1.000000,1876880,0,0.250000
2,600,0,470,0,2.000000,0,1.000000,1876880,0,0.250000
2,601,0,473,0,2.000000,0,1.000000,1876880,0,0.250000
2,602,0,471,0,2.000000,0,1.000000,1876880,0,0.250000
2,603,0,474,0,2.000000,0,1.000000,1876880,0,0.250000
2,605,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,606,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,607,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,608,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,609,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,610,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,611,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,612,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,613,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,614,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,615,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,616,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,622,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,623,0,497,0,2.000000,0,1.000000,1876880,0,0.250000
2,624,0,496,0,2.000000,0,1.000000,1876880,0,0.250000
2,625,0,495,0,2.000000,0,1.000000,1876880,0,0.250000
2,626,0,492,0,2.000000,0,1.000000,1876880,0,0.250000
2,627,0,491,0,2.000000,0,1.000000,1876880,0,0.250000
2,628,0,493,0,2.000000,0,1.000000,1876880,0,0.250000
2,629,0,494,0,2.000000,0,1.000000,1876880,0,0.250000
2,635,0,479,0,2.000000,0,1.000000,1876880,0,0.250000
2,645,0,498,0,2.000000,0,1.000000,1876880,0,0.250000
2,659,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,660,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,661,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,662,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,663,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,664,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,665,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,666,0,501,502,2.000000,0,1.000000,1876880,0,0.250000
0,667,0,503,504,2.000000,0,1.000000,1876880,0,0.250000
0,669,0,508,506,2.000000,0,1.000000,1876880,0,0.250000
0,670,0,515,508,2.000000,0,1.000000,1876880,0,0.250000
0,671,0,505,508,2.000000,0,1.000000,1876880,0,0.250000
0,672,0,509,510,2.000000,0,1.000000,1876880,0,0.250000
0,674,0,511,513,2.000000,0,1.000000,1876880,0,0.250000
0,676,0,513,515,2.000000,0,1.000000,1876880,0,0.250000
0,678,0,520,518,2.000000,0,1.000000,1876880,0,0.250000
0,679,0,520,519,2.000000,0,1.000000,1876880,0,0.250000
0,680,0,517,520,2.000000,0,1.000000,1876880,0,0.250000
0,682,0,546,522,2.000000,0,1.000000,1876880,0,0.250000
0,685,0,545,527,2.000000,0,1.000000,1876880,0,0.250000
0,690,0,541,533,2.000000,0,1.000000,1876880,0,0.250000
0,691,0,542,535,2.000000,0,1.000000,1876880,0,0.250000
0,692,0,543,537,2.000000,0,1.000000,1876880,0,0.250000
0,694,0,544,540,2.000000,0,1.000000,1876880,0,0.250000
0,695,0,547,541,2.000000,0,1.000000,1876880,0,0.250000
0,696,0,532,541,2.000000,0,1.000000,1876880,0,0.250000
0,697,0,541,542,2.000000,0,1.000000,1876880,0,0.250000
0,698,0,534,542,2.000000,0,1.000000,1876880,0,0.250000
0,699,0,542,543,2.000000,0,1.000000,1876880,0,0.250000
0,700,0,536,543,2.000000,0,1.000000,1876880,0,0.250000
0,701,0,549,544,2.000000,0,1.000000,1876880,0,0.250000
0,702,0,539,544,2.000000,0,1.000000,1876880,0,0.250000
0,703,0,552,545,2.000000,0,1.000000,1876880,0,0.250000
0,704,0,526,545,2.000000,0,1.000000,1876880,0,0.250000
0,705,0,553,546,2.000000,0,1.000000,1876880,0,0.250000
0,706,0,523,546,2.000000,0,1.000000,1876880,0,0.250000
0,707,0,531,547,2.000000,0,1.000000,1876880,0,0.250000
0,708,0,508,547,2.000000,0,1.000000,1876880,0,0.250000
0,709,0,530,548,2.000000,0,1.000000,1876880,0,0.250000
0,710,0,543,548,2.000000,0,1.000000,1876880,0,0.250000
0,711,0,538,549,2.000000,0,1.000000,1876880,0,0.250000
0,712,0,548,549,2.000000,0,1.000000,1876880,0,0.250000
0,713,0,550,516,2.000000,0,1.000000,1876880,0,0.250000
0,714,0,528,550,2.000000,0,1.000000,1876880,0,0.250000
0,715,0,529,551,2.000000,0,1.000000,1876880,0,0.250000
0,716,0,544,551,2.000000,0,1.000000,1876880,0,0.250000
0,717,0,525,552,2.000000,0,1.000000,1876880,0,0.250000
0,718,0,546,552,2.000000,0,1.000000,1876880,0,0.250000
0,719,0,524,553,2.000000,0,1.000000,1876880,0,0.250000
0,720,0,521,553,2.000000,0,1.000000,1876880,0,0.250000
0,721,0,554,555,2.000000,0,1.000000,1876880,0,0.250000
0,722,0,556,557,2.000000,0,1.000000,1876880,0,0.250000
0,723,0,558,559,2.000000,0,1.000000,1876880,0,0.250000
0,724,0,560,561,2.000000,0,1.000000,1876880,0,0.250000
0,725,0,562,563,2.000000,0,1.000000,1876880,0,0.250000
0,726,0,564,565,2.000000,0,1.000000,1876880,0,0.250000
0,727,0,566,567,2.000000,0,1.000000,1876880,0,0.250000
0,729,0,568,550,2.000000,0,1.000000,1876880,0,0.250000
0,730,0,545,568,2.000000,0,1.000000,1876880,0,0.250000
0,731,0,551,568,2.000000,0,1.000000,1876880,0,0.250000
0,737,0,575,576,2.000000,0,1.000000,1876880,0,0.250000
0,738,0,577,578,2.000000,0,1.000000,1876880,0,0.250000
0,739,0,579,580,2.000000,0,1.000000,1876880,0,0.250000
0,740,0,581,582,2.000000,0,1.000000,1876880,0,0.250000
0,741,0,583,584,2.000000,0,1.000000,1876880,0,0.250000
0,742,0,585,586,2.000000,0,1.000000,1876880,0,0.250000
0,759,0,613,603,2.000000,0,1.000000,1876880,0,0.250000
0,763,0,592,605,2.000000,0,1.000000,1876880,0,0.250000
0,764,0,605,606,2.000000,0,1.000000,1876880,0,0.250000
0,765,0,593,606,2.000000,0,1.000000,1876880,0,0.250000
0,766,0,606,607,2.000000,0,1.000000,1876880,0,0.250000
0,767,0,594,607,2.000000,0,1.000000,1876880,0,0.250000
0,768,0,607,608,2.000000,0,1.000000,1876880,0,0.250000
0,769,0,595,608,2.000000,0,1.000000,1876880,0,0.250000
0,770,0,608,609,2.000000,0,1.000000,1876880,0,0.250000
0,771,0,596,609,2.000000,0,1.000000,1876880,0,0.250000
0,772,0,609,610,2.000000,0,1.000000,1876880,0,0.250000
0,773,0,597,610,2.000000,0,1.000000,1876880,0,0.250000
0,774,0,610,611,2.000000,0,1.000000,1876880,0,0.250000
0,775,0,2841,611,2.000000,0,1.000000,1876880,0,0.250000
0,776,0,601,612,2.000000,0,1.000000,1876880,0,0.250000
0,777,0,602,612,2.000000,0,1.000000,1876880,0,0.250000
0,778,0,612,613,2.000000,0,1.000000,1876880,0,0.250000
0,780,0,599,614,2.000000,0,1.000000,1876880,0,0.250000
0,781,0,600,614,2.000000,0,1.000000,1876880,0,0.250000
0,782,0,614,615,2.000000,0,1.000000,1876880,0,0.250000
0,783,0,613,615,2.000000,0,1.000000,1876880,0,0.250000
0,784,0,615,616,2.000000,0,1.000000,1876880,0,0.250000
0,785,0,598,616,2.000000,0,1.000000,1876880,0,0.250000
0,788,0,665,622,2.000000,0,1.000000,1876880,0,0.250000
0,789,0,622,623,2.000000,0,1.000000,1876880,0,0.250000
0,790,0,665,624,2.000000,0,1.000000,1876880,0,0.250000
0,832,0,645,659,2.000000,0,1.000000,1876880,0,0.250000
0,833,0,659,660,2.000000,0,1.000000,1876880,0,0.250000
0,834,0,662,660,2.000000,0,1.000000,1876880,0,0.250000
0,835,0,660,661,2.000000,0,1.000000,1876880,0,0.250000
0,836,0,625,661,2.000000,0,1.000000,1876880,0,0.250000
0,837,0,627,662,2.000000,0,1.000000,1876880,0,0.250000
0,838,0,663,662,2.000000,0,1.000000,1876880,0,0.250000
0,839,0,629,663,2.000000,0,1.000000,1876880,0,0.250000
0,840,0,664,663,2.000000,0,1.000000,1876880,0,0.250000
0,841,0,628,664,2.000000,0,1.000000,1876880,0,0.250000
0,842,0,626,664,2.000000,0,1.000000,1876880,0,0.250000
0,843,0,661,665,2.000000,0,1.000000,1876880,0,0.250000
0,845,0,513,510,2.000000,0,1.000000,1876880,0,0.250000
1,846,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,847,0,466,0,2.000000,0,1.000000,1876880,0,0.250000
2,848,0,846,0,2.000000,0,1.000000,1876880,0,0.250000
0,849,0,847,848,2.000000,0,1.000000,1876880,0,0.250000
1,850,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,855,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,861,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,863,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,864,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,865,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,866,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,867,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,868,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,869,0,861,0,2.000000,0,1.000000,1876880,0,0.250000
0,870,0,605,869,2.000000,0,1.000000,1876880,0,0.250000
2,871,0,863,0,2.000000,0,1.000000,1876880,0,0.250000
2,872,0,861,0,2.000000,0,1.000000,1876880,0,0.250000
0,873,0,871,872,2.000000,0,1.000000,1876880,0,0.250000
2,877,0,867,0,2.000000,0,1.000000,1876880,0,0.250000
2,878,0,866,0,2.000000,0,1.000000,1876880,0,0.250000
0,879,0,877,878,2.000000,0,1.000000,1876880,0,0.250000
2,880,0,865,0,2.000000,0,1.000000,1876880,0,0.250000
2,881,0,866,0,2.000000,0,1.000000,1876880,0,0.250000
0,882,0,880,881,2.000000,0,1.000000,1876880,0,0.250000
2,883,0,866,0,2.000000,0,1.000000,1876880,0,0.250000
2,884,0,485,0,2.000000,0,1.000000,1876880,0,0.250000
0,885,0,883,884,2.000000,0,1.000000,1876880,0,0.250000
2,886,0,866,0,2.000000,0,1.000000,1876880,0,0.250000
2,887,0,483,0,2.000000,0,1.000000,1876880,0,0.250000
0,888,0,886,887,2.000000,0,1.000000,1876880,0,0.250000
2,889,0,866,0,2.000000,0,1.000000,1876880,0,0.250000
2,890,0,868,0,2.000000,0,1.000000,1876880,0,0.250000
0,891,0,889,890,2.000000,0,1.000000,1876880,0,0.250000
1,897,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,898,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,899,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,900,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,901,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,902,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,903,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
1,904,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,905,0,866,0,2.000000,0,1.000000,1876880,0,0.250000
0,906,0,946,905,2.000000,0,1.000000,1876880,0,0.250000
2,907,0,897,0,2.000000,0,1.000000,1876880,0,0.250000
2,908,0,899,0,2.000000,0,1.000000,1876880,0,0.250000
0,909,0,946,908,2.000000,0,1.000000,1876880,0,0.250000
2,910,0,898,0,2.000000,0,1.000000,1876880,0,0.250000
2,911,0,900,0,2.000000,0,1.000000,1876880,0,0.250000
0,912,0,943,911,2.000000,0,1.000000,1876880,0,0.250000
2,913,0,898,0,2.000000,0,1.000000,1876880,0,0.250000
2,914,0,900,0,2.000000,0,1.000000,1876880,0,0.250000
0,915,0,940,914,2.000000,0,1.000000,1876880,0,0.250000
2,916,0,901,0,2.000000,0,1.000000,1876880,0,0.250000
2,917,0,489,0,2.000000,0,1.000000,1876880,0,0.250000
0,918,0,937,917,2.000000,0,1.000000,1876880,0,0.250000
2,919,0,901,0,2.000000,0,1.000000,1876880,0,0.250000
2,920,0,489,0,2.000000,0,1.000000,1876880,0,0.250000
0,921,0,934,920,2.000000,0,1.000000,1876880,0,0.250000
2,922,0,902,0,2.000000,0,1.000000,1876880,0,0.250000
2,923,0,490,0,2.000000,0,1.000000,1876880,0,0.250000
0,924,0,931,923,2.000000,0,1.000000,1876880,0,0.250000
2,925,0,902,0,2.000000,0,1.000000,1876880,0,0.250000
2,926,0,490,0,2.000000,0,1.000000,1876880,0,0.250000
0,927,0,928,926,2.000000,0,1.000000,1876880,0,0.250000
2,928,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,929,0,659,928,2.000000,0,1.000000,1876880,0,0.250000
0,930,0,925,928,2.000000,0,1.000000,1876880,0,0.250000
2,931,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,932,0,928,931,2.000000,0,1.000000,1876880,0,0.250000
0,933,0,922,931,2.000000,0,1.000000,1876880,0,0.250000
2,934,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,935,0,931,934,2.000000,0,1.000000,1876880,0,0.250000
0,936,0,919,934,2.000000,0,1.000000,1876880,0,0.250000
2,937,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,938,0,934,937,2.000000,0,1.000000,1876880,0,0.250000
0,939,0,916,937,2.000000,0,1.000000,1876880,0,0.250000
2,940,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,941,0,937,940,2.000000,0,1.000000,1876880,0,0.250000
0,942,0,913,940,2.000000,0,1.000000,1876880,0,0.250000
2,943,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,944,0,940,943,2.000000,0,1.000000,1876880,0,0.250000
0,945,0,910,943,2.000000,0,1.000000,1876880,0,0.250000
2,946,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
0,947,0,943,946,2.000000,0,1.000000,1876880,0,0.250000
0,948,0,907,946,2.000000,0,1.000000,1876880,0,0.250000
2,949,0,897,0,2.000000,0,1.000000,1876880,0,0.250000
2,950,0,864,0,2.000000,0,1.000000,1876880,0,0.250000
0,951,0,949,950,2.000000,0,1.000000,1876880,0,0.250000
2,952,0,497,0,2.000000,0,1.000000,1876880,0,0.250000
2,953,0,904,0,2.000000,0,1.000000,1876880,0,0.250000
0,954,0,952,953,2.000000,0,1.000000,1876880,0,0.250000
2,955,0,850,0,2.000000,0,1.000000,1876880,0,0.250000
0,956,0,611,955,2.000000,0,1.000000,1876880,0,0.250000
2,957,0,850,0,2.000000,0,1.000000,1876880,0,0.250000
0,958,0,957,610,2.000000,0,1.000000,1876880,0,0.250000
2,959,0,861,0,2.000000,0,1.000000,1876880,0,0.250000
2,960,0,855,0,2.000000,0,1.000000,1876880,0,0.250000
0,961,0,959,960,2.000000,0,1.000000,1876880,0,0.250000
1,962,0,0,0,2.000000,0,1.000000,1876880,0,0.250000
2,963,0,426,0,2.000000,0,1.000000,1876880,0,0.250000
2,964,0,962,0,2.000000,0,1.000000,1876880,0,0.250000
0,965,0,963,964,2.000000,0,1.000000,1876880,0,0.250000
1,970,0,24,23,3.000000,0,1.000000,1876880,0,0.250000
1,971,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,973,0,846,846,3.000000,0,1.000000,1876880,0,0.250000
1,974,0,36,0,3.000000,0,1.000000,1876880,0,0.250000
1,975,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,976,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,977,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,978,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,979,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,980,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,981,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,982,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,983,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,984,0,47,47,3.000000,0,1.000000,1876880,0,0.250000
1,985,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,986,0,1394,1394,3.000000,0,1.000000,1876880,0,0.250000
1,987,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,988,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,989,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,990,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,991,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,992,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,995,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,996,0,59,0,3.000000,0,1.000000,1876880,0,0.250000
1,997,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,998,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,999,0,62,0,3.000000,0,1.000000,1876880,0,0.250000
1,1000,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1001,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1002,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1003,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1004,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1005,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1006,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1007,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1009,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1010,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1011,0,187,187,3.000000,0,1.000000,1876880,0,0.250000
1,1012,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1013,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1014,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1015,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1016,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1017,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1018,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1019,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1020,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1021,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1022,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1023,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1024,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1025,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1026,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1027,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1028,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1029,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1030,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1033,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1034,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1035,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1036,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1037,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1038,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1039,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1041,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1042,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1043,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1044,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1045,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1046,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1047,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1048,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
1,1049,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1056,0,970,0,3.000000,0,1.000000,1876880,0,0.250000
2,1058,0,0,0,3.000000,0,1.000000,1876880,0,0.250000
2,1066,0,1006,0,3.000000,0,1.000000,1876880,0,0.250000
2,1071,0,997,0,3.000000,0,1.000000,1876880,0,0.250000
2,1072,0,996,0,3.000000,0,1.000000,1876880,0,0.250000
2,1073,0,999,0,3.000000,0,1.000000,1876880,0,0.250000
2,1074,0,998,0,3.000000,0,1.000000,1876880,0,0.250000
2,1075,0,1001,0,3.000000,0,1.000000,1876880,0,0.250000
2,1076,0,995,0,3.000000,0,1.000000,1876880,0,0.250000
2,1077,0,1002,0,3.000000,0,1.000000,1876880,0,0.250000
2,1078,0,984,0,3.000000,0,1.000000,1876880,0,0.250000
2,1079,0,982,0,3.000000,0,1.000000,1876880,0,0.250000
2,1080,0,979,0,3.000000,0,1.000000,1876880,0,0.250000
2,1081,0,973,0,3.000000,0,1.000000,1876880,0,0.250000
2,1082,0,989,0,3.000000,0,1.000000,1876880,0,0.250000
2,1083,0,1007,0,3.000000,0,1.000000,1876880,0,0.250000
2,1084,0,991,0,3.000000,0,1.000000,1876880,0,0.250000
2,1085,0,976,0,3.000000,0,1.000000,1876880,0,0.250000
